run_id,target_id,retailer,country,sku_id,sku_url,category,strategy,status_code,latency_ms,bytes_received,is_reached,is_content_ok,is_identified,is_extracted,is_validated,template_id,failure_category,failure_reason,anti_bot_vendor
run_20260823_160418_matrix,amazon-us,amazon,United States,B0B7J4H2Y2,https://www.amazon.com/dp/B0B7J4H2Y2,Smartwatches & Wearables,HTTP,404,706.79,2296,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,amazon-us,amazon,United States,B0B7J4H2Y2,https://www.amazon.com/dp/B0B7J4H2Y2,Smartwatches & Wearables,PLAYWRIGHT,404,3477.74,2342,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,amazon-us,amazon,United States,B0B7J4H2Y2,https://www.amazon.com/dp/B0B7J4H2Y2,Smartwatches & Wearables,FIRECRAWL,404,2128.37,2356,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418600,https://www.bestbuy.com/product/sku_0001,Laptops & Notebooks,HTTP,404,971.82,287219,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418600,https://www.bestbuy.com/product/sku_0001,Laptops & Notebooks,PLAYWRIGHT,0,1399.84,0,False,False,False,False,False,tmpl_none,CONTENT,EMPTY_RESPONSE,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418600,https://www.bestbuy.com/product/sku_0001,Laptops & Notebooks,FIRECRAWL,500,994.53,0,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_5XX_SERVER_ERROR,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418601,https://www.bestbuy.com/product/sku_0002,Smartphones & Mobile,HTTP,404,930.3,287219,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418601,https://www.bestbuy.com/product/sku_0002,Smartphones & Mobile,PLAYWRIGHT,0,2299.28,0,False,False,False,False,False,tmpl_none,CONTENT,EMPTY_RESPONSE,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418601,https://www.bestbuy.com/product/sku_0002,Smartphones & Mobile,FIRECRAWL,500,609.45,0,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_5XX_SERVER_ERROR,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418602,https://www.bestbuy.com/product/sku_0003,Audio & Headphones,HTTP,404,1305.77,287219,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418602,https://www.bestbuy.com/product/sku_0003,Audio & Headphones,PLAYWRIGHT,0,1861.72,0,False,False,False,False,False,tmpl_none,CONTENT,EMPTY_RESPONSE,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418602,https://www.bestbuy.com/product/sku_0003,Audio & Headphones,FIRECRAWL,500,657.66,0,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_5XX_SERVER_ERROR,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418603,https://www.bestbuy.com/product/sku_0004,Monitors & Displays,HTTP,404,3503.41,287219,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418603,https://www.bestbuy.com/product/sku_0004,Monitors & Displays,PLAYWRIGHT,0,1373.86,0,False,False,False,False,False,tmpl_none,CONTENT,EMPTY_RESPONSE,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418603,https://www.bestbuy.com/product/sku_0004,Monitors & Displays,FIRECRAWL,500,545.91,0,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_5XX_SERVER_ERROR,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418604,https://www.bestbuy.com/product/sku_0005,Storage & Memory,HTTP,404,5209.72,287219,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418604,https://www.bestbuy.com/product/sku_0005,Storage & Memory,PLAYWRIGHT,0,1727.64,0,False,False,False,False,False,tmpl_none,CONTENT,EMPTY_RESPONSE,
run_20260823_160418_matrix,bestbuy-us,bestbuy,United States,6418604,https://www.bestbuy.com/product/sku_0005,Storage & Memory,FIRECRAWL,500,509.67,0,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_5XX_SERVER_ERROR,
run_20260823_160418_matrix,walmart-us,walmart,United States,608274002,https://www.walmart.com/product/sku_0001,Laptops & Notebooks,HTTP,404,2074.37,347611,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,608274002,https://www.walmart.com/product/sku_0001,Laptops & Notebooks,PLAYWRIGHT,404,6925.32,374843,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,608274002,https://www.walmart.com/product/sku_0001,Laptops & Notebooks,FIRECRAWL,404,9618.61,369157,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,143017182,https://www.walmart.com/product/sku_0002,Smartphones & Mobile,HTTP,404,3296.36,347416,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,143017182,https://www.walmart.com/product/sku_0002,Smartphones & Mobile,PLAYWRIGHT,404,6619.16,374449,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,143017182,https://www.walmart.com/product/sku_0002,Smartphones & Mobile,FIRECRAWL,200,2978.75,16321,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,PerimeterX / HUMAN
run_20260823_160418_matrix,walmart-us,walmart,United States,562589004,https://www.walmart.com/product/sku_0003,Audio & Headphones,HTTP,404,2186.32,347613,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,562589004,https://www.walmart.com/product/sku_0003,Audio & Headphones,PLAYWRIGHT,404,7383.54,381254,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,562589004,https://www.walmart.com/product/sku_0003,Audio & Headphones,FIRECRAWL,404,7950.4,368125,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,893124501,https://www.walmart.com/product/sku_0004,Monitors & Displays,HTTP,404,1626.67,347608,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,893124501,https://www.walmart.com/product/sku_0004,Monitors & Displays,PLAYWRIGHT,404,7948.38,381505,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,893124501,https://www.walmart.com/product/sku_0004,Monitors & Displays,FIRECRAWL,404,22859.94,348663,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Akamai Bot Manager
run_20260823_160418_matrix,walmart-us,walmart,United States,764982103,https://www.walmart.com/product/sku_0005,Storage & Memory,HTTP,0,7837.88,0,False,False,False,False,False,tmpl_none,NETWORK,CONNECTION_TIMEOUT,
run_20260823_160418_matrix,walmart-us,walmart,United States,764982103,https://www.walmart.com/product/sku_0005,Storage & Memory,PLAYWRIGHT,200,5265.67,16088,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,PerimeterX / HUMAN
run_20260823_160418_matrix,walmart-us,walmart,United States,764982103,https://www.walmart.com/product/sku_0005,Storage & Memory,FIRECRAWL,403,59.38,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0001,https://www.boulanger.com/product/sku_0001,Laptops & Notebooks,HTTP,404,2722.69,159286,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0001,https://www.boulanger.com/product/sku_0001,Laptops & Notebooks,PLAYWRIGHT,400,4685.9,248,True,False,False,False,False,tmpl_none,NETWORK,UNKNOWN_FAILURE,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0001,https://www.boulanger.com/product/sku_0001,Laptops & Notebooks,FIRECRAWL,403,54.24,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0002,https://www.boulanger.com/product/sku_0002,Smartphones & Mobile,HTTP,404,1585.22,159286,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0002,https://www.boulanger.com/product/sku_0002,Smartphones & Mobile,PLAYWRIGHT,400,7292.36,248,True,False,False,False,False,tmpl_none,NETWORK,UNKNOWN_FAILURE,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0002,https://www.boulanger.com/product/sku_0002,Smartphones & Mobile,FIRECRAWL,403,123.31,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0003,https://www.boulanger.com/product/sku_0003,Audio & Headphones,HTTP,404,1877.23,159286,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0003,https://www.boulanger.com/product/sku_0003,Audio & Headphones,PLAYWRIGHT,400,8236.84,248,True,False,False,False,False,tmpl_none,NETWORK,UNKNOWN_FAILURE,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0003,https://www.boulanger.com/product/sku_0003,Audio & Headphones,FIRECRAWL,403,796.2,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0004,https://www.boulanger.com/product/sku_0004,Monitors & Displays,HTTP,404,1496.23,159286,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0004,https://www.boulanger.com/product/sku_0004,Monitors & Displays,PLAYWRIGHT,400,9820.53,248,True,False,False,False,False,tmpl_none,NETWORK,UNKNOWN_FAILURE,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0004,https://www.boulanger.com/product/sku_0004,Monitors & Displays,FIRECRAWL,403,62.73,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0005,https://www.boulanger.com/product/sku_0005,Storage & Memory,HTTP,404,642.92,159286,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_404_NOT_FOUND,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0005,https://www.boulanger.com/product/sku_0005,Storage & Memory,PLAYWRIGHT,400,4500.01,248,True,False,False,False,False,tmpl_none,NETWORK,UNKNOWN_FAILURE,
run_20260823_160418_matrix,boulanger-fr,boulanger,France,sku_0005,https://www.boulanger.com/product/sku_0005,Storage & Memory,FIRECRAWL,403,52.53,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800001,https://www.mediamarkt.de/product/sku_0001,Laptops & Notebooks,HTTP,403,726.92,3265,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,Cloudflare WAF
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800001,https://www.mediamarkt.de/product/sku_0001,Laptops & Notebooks,PLAYWRIGHT,403,9860.91,27610,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800001,https://www.mediamarkt.de/product/sku_0001,Laptops & Notebooks,FIRECRAWL,403,4210.12,27848,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800002,https://www.mediamarkt.de/product/sku_0002,Smartphones & Mobile,HTTP,403,609.4,3289,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,Cloudflare WAF
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800002,https://www.mediamarkt.de/product/sku_0002,Smartphones & Mobile,PLAYWRIGHT,403,9123.59,27631,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800002,https://www.mediamarkt.de/product/sku_0002,Smartphones & Mobile,FIRECRAWL,403,5080.1,27848,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800003,https://www.mediamarkt.de/product/sku_0003,Audio & Headphones,HTTP,403,596.36,3243,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,Cloudflare WAF
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800003,https://www.mediamarkt.de/product/sku_0003,Audio & Headphones,PLAYWRIGHT,403,10177.85,27610,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800003,https://www.mediamarkt.de/product/sku_0003,Audio & Headphones,FIRECRAWL,403,3617.61,27848,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800004,https://www.mediamarkt.de/product/sku_0004,Monitors & Displays,HTTP,403,531.6,3283,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,Cloudflare WAF
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800004,https://www.mediamarkt.de/product/sku_0004,Monitors & Displays,PLAYWRIGHT,403,10583.33,27610,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800004,https://www.mediamarkt.de/product/sku_0004,Monitors & Displays,FIRECRAWL,403,3468.92,27848,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800005,https://www.mediamarkt.de/product/sku_0005,Storage & Memory,HTTP,403,3011.95,3296,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,Cloudflare WAF
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800005,https://www.mediamarkt.de/product/sku_0005,Storage & Memory,PLAYWRIGHT,403,9885.02,27610,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,mediamarkt-de,mediamarkt,Germany,2800005,https://www.mediamarkt.de/product/sku_0005,Storage & Memory,FIRECRAWL,403,5273.75,27762,True,False,False,False,False,tmpl_none,ACCESS,CAPTCHA_CHALLENGE,Cloudflare Turnstile
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0001,https://www.elkjop.no/product/sku_0001,Laptops & Notebooks,HTTP,429,904.57,31076,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0001,https://www.elkjop.no/product/sku_0001,Laptops & Notebooks,PLAYWRIGHT,429,7115.92,31199,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0001,https://www.elkjop.no/product/sku_0001,Laptops & Notebooks,FIRECRAWL,403,90.67,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0002,https://www.elkjop.no/product/sku_0002,Smartphones & Mobile,HTTP,429,2074.09,31076,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0002,https://www.elkjop.no/product/sku_0002,Smartphones & Mobile,PLAYWRIGHT,429,6940.0,31195,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0002,https://www.elkjop.no/product/sku_0002,Smartphones & Mobile,FIRECRAWL,403,99.31,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0003,https://www.elkjop.no/product/sku_0003,Audio & Headphones,HTTP,429,3486.87,31091,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0003,https://www.elkjop.no/product/sku_0003,Audio & Headphones,PLAYWRIGHT,429,13479.21,31189,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0003,https://www.elkjop.no/product/sku_0003,Audio & Headphones,FIRECRAWL,403,91.91,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0004,https://www.elkjop.no/product/sku_0004,Monitors & Displays,HTTP,429,376.69,31082,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0004,https://www.elkjop.no/product/sku_0004,Monitors & Displays,PLAYWRIGHT,429,6079.31,31205,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0004,https://www.elkjop.no/product/sku_0004,Monitors & Displays,FIRECRAWL,403,57.88,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0005,https://www.elkjop.no/product/sku_0005,Storage & Memory,HTTP,429,2392.3,31081,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0005,https://www.elkjop.no/product/sku_0005,Storage & Memory,PLAYWRIGHT,429,6381.65,31190,True,False,False,False,False,tmpl_none,HTTP_STATUS,HTTP_429_RATE_LIMITED,
run_20260823_160418_matrix,elkjop-no,elkjop,Norway,sku_0005,https://www.elkjop.no/product/sku_0005,Storage & Memory,FIRECRAWL,403,56.56,0,True,False,False,False,False,tmpl_none,ACCESS,BOT_PROTECTION,
